Id,Compagnie/Airline,Code IATA/  IATA code,Code OACI/  ICAO code,Pays/Country,Website,Remarques/Remarks
,REGIONAL CARGO,3R,RCQ,Mexique/Mexico,www.regionalcargo.com.mx,
,R AIRLINES,,RCT,Thailande/Thailand,www.thaiRairline.com,
,AIR ATLANTIC,,RCU,Espagne/Spain,,Fin des opérations : 1999 / Date of end of operations :1999
,ATLANTIC AIRWAYS,,RCU,Espagne/Spain,,Fin des opérations : 2003 / Date of end of operations : 2003
,DINAR LINEAS AEREAS,D7,RDN,Argentine/Argentina,,Fin des opérations : 2004 / Date of end of operations : 2004
,AIR DOMINICANA,ED,RDO,République Dominicaine/Dominican Republic,,Fin des opérations : 15 septembre 2009 / Date operations ceased : 15 September 2009
,RHOADES AVIATION,,RDS,USA,www.rhoadesaviation.com,
,AER ARANN EXPRESS,RE,REA,Irlande/Ireland,,Rebaptisée Aer Arann Island / Renamed Aer Arann Island
,AER ARANN ISLANDS,RE,REA,Irlande/Ireland,www.aerarannislands.com,
,AER ARANN REGIONAL,RE,REA,Irlande/Ireland,www.aerarann.com,
,REGULJAIR,R8,REF,Suède/Sweden,,
,RUGULJAIR,R8,REF,Suède/Sweden,,Fin des opérations : 2000 / Date of end of operations : 2000
,REGIONAL AIR SERVICES,,REG,Tanzanie/Tanzania,www.regionaltanzania.com,
,REGIONAL PARAGUAYA LINEAS AEREAS,,REP,Paraguay,,Fin des opérations : 2010 / Date of end of operations : 2010
,AIR AUSTRAL,UU,REU,Île de la Réunion/Reunion Island,www.air-austral.com,
,AIR REUNION,UU,REU,France,,Voir / See Air Austral
,REGIONAL AIR EXPRESS,,REW,Allemagne/Germany,www.regional-air-express.com,
,ROYAL FALCON AIRLINES,RL,RFJ,Jordanie/Jordan,www.royalfalcon.com.jo,
,REGIONAIR,7S,RGA,Singapour/Singapore,,Fin des opérations : 2003 / Date of end of operations : 2003
,REGIONAL AIR,,RGB,Bahamas,www.goregionalair.com,
,REGIONAL AIRLINES,VM,RGI,France,,Rebaptisée Regional en 2001/Rebranded Regional in 2001
,REGIONAL AIR LINES,FN,RGL,Maroc,,Rebaptisée / Rebraded as Air Arabia Maroc
,CYGNUS AIR,XG,RGN,Espagne/Spain,www.gestair.es,
,GESTAIR CARGO,,RGN,Espagne/Spain,www.gestair.es,
,RENOWN AVIATION,RG,RGS,U.S.A.,,Fin des opérations : 2000 / Date of end of operations : 2000
,AIR ARCHIPELS,,RHL,Polynésie Française/French Polynesia,www.airarchipels.com/airarchipels.htm,
,RICH INTERNATIONAL AIRWAYS,JN,RIA,U.S.A.,,Fin des opérations : 1997 / Date of end of operations : 1997
,ARIELLA AIRLINES,,RIE,Burkina Faso,,
,RIAIR,GV,RIG,Lettonie/Latvia,,Voir Riga Airlines/See Riga Airlines
,RIGA AIRLINES,GV,RIG,Lettonie/Latvia,,Fin des opérations : 2000 / Date of end of operations : 2000
,RIO LINHAS AEREAS,RL,RIO,Brésil/Brazil,www.voerio.com,
,ASIAN SPIRIT,6K,RIT,Philippines,www.asianspirit.com,Rebaptisée Zestair en octobre 2008/Renamed Zestair in October 2008
,RIAU AIRLINES,,RIU,Indonésie/Indonesia,,Fin des opérations : 6 avril 2011 / Date of end of operations : 6 April 2011
,ALIA,RJ,RJA,Jordanie/Jordan,,Rebaptisée Royal Jordanian en décembre 1986/Renamed Royal Jordanian in December 1986
,ROYAL JORDANIAN AIRLINES,RJ,RJA,Jordanie/Jordan,www.rj.com,
,ROTANA JET AVIATION,RG,RJD,Emirats Arabes Unis/United Arab Emirates,www.rotanajet.com,
,AIR AFRIQUE,RK,RKA,Côte d'Ivoire/Ivory Coast,,Fin des opérations : 7 février 2002 / Date of end of operations : 7 February 2002
,POLAR AIRLINES,,RKA,Russie/Russia,,
,ROYAL KHMER AIRLINES,RK,RKH,Cambodge/Cambodia,www.royalkhmerairlines.com,
,RAK AIRWAYS,RT,RKM,Emirats Arabes Unis/United Arab Emirates,www.rakairways.com,
,LANA AIR COMPANY,,RKS,Ukraine,,Fin des opérations : 2000 / Date of end of operations : 2000
,AIRLINAIR,A5,RLA,France,www.airlinair.com,
,RUS AVIATION,,RLB,Emirats Arabes Unis/United Arab Emirates,,
,RAS FLUGGESELLSHAFT,RW,RLD,Allemagne/Germany,,Fin des opérations : 2001 / Date of end of operations : 2001
,RHEINLAND AIR SERVICE - RAS,RW,RLD,Allemagne/Germany,,Voir / See RAS
,RICO LINHAS AEREAS,C7,RLE,Brésil/Brazil,www.voerico.com.br,
,R-LINES,,RLI,France,,Fin des opérations : 6 septembre 2002 / Date of end of operations : 6 September 2002
,AIR NELSON,PG,RLK,Nouvelle Zélande/New Zealand,www.airnewzealand.com,
,AIR LEONE,,RLL,Sierra Leone,,
,AERO LANKA,QL,RLN,Sri Lanka,www.aerolanka.com,
,LANKAN CARGO,,RLN,Sri Lanka,,
,RUSLAN AIRLINE,,RLN,Kazakhstan,,Fin des opérations : 2001 / Date of end of operations : 2001
,RELIANT AIRLINES,,RLT,U.S.A.,,Fin des opérations : 2000 / Date of end of operations : 2000
,AIR LOYAUTE,,RLY,Nouvelle Calédonie/New Caledonia,www.airloyaute.com,
,ROCKY MOUNTAIN EXPRESS,JC,RMA,U.S.A.,,Intégré à Continental Airlines en 1988/Integrated by Continental Airlines in 1988
,ARMENIAN AIRLINES,R3,RME,Arménie/Armenia,,Déclarée en faillite en 2004/Declared bankrupt in 2004
,ARMENIAN INTERNATIONAL AIRWAYS,MV,RML,Arménie/Armenia,,Déclarée en faillite le 1 janvier 2005/Declared bankrupt on 1 January 2005
,ROMAVIA,WQ,RMV,Roumanie/Romania,,Fin des opérations : octobre 2010 / Date of end of operations : October 2010
,AIR MAX,,RMX,Bulgarie/Bulgaria,www.scorpionair.bg,
,NEPAL AIRLINES,RA,RNA,Népal/Nepal,www.nepalairlines.com.np,
,ROYAL NEPAL AIRLINES,RA,RNA,Népal,www.royalnepal.com,
,SERENDIB EXPRESS,QL,RNL,Sri Lanka,www.serendibexpress.com,
,AIR NORMANDIE,ID,RNO,France,,Fin des opérations : juin 2001 / Date of end of operations : June 2001
,ARMAVIA,U8,RNV,Arménie/Armenia,www.armavia.aero,
,1TIME AIRLINE,T6,RNX,Afrique du Sud/South Africa,,Fin des opérations : 2 novembre 2012 / Date of end of operations : November 2 2012
,RENO AIR,QQ,ROA,U.S.A.,,Fusionna avec American Airlines en 1999/Merged with American Airlines in 1999
,AEROESTE,,ROE,Bolivie/Bolivia,,
,AVIOR AIRLINES,9V,ROI,Venezuela,www.avior.com.ve,
,ROYAL JET,,ROJ,Emirats Arabes Unis/United Arab Emirates,www.royaljetgroup.com,
,NATIONAL AIRLINES,N7,ROK,U.S.A.,,Fin des opérations : 7 novembre 2002 / Date of end of operations : 7 November 2002
,AEROEL AIRWAYS,,ROL,Israël,,Fin des opérations : 1999 / Date of end of operations : 1999
,AEROMAR AIRLINES,BQ,ROM,République Dominicaine/Dominican Republic,,Fin des opérations : 26 décembre 2003 / Date of end of operations : 26 December 2003
,AIR NAURU,ON,RON,Nauru,,Renamed Our Airline
,OUR AIRLINE,ON,RON,Australie/Australia,www.airmauru.com.au,
,TAROM,RO,ROT,Roumanie/Romania,www.tarom.ro,
,TRANSPORTURILE AERIENE ROMANE,RO,ROT,Roumanie/Romania,,Voir / See TAROM
,ROBLEX AVIATION,,ROX,Puerto Rico,www.roblex.com,
,ROYAL,QN,ROY,Canada,,Achetée par Canada 3000 en janvier 2001/Bought by Canada 3000 in January 2001
,ROYAL AIRLINES,QN,ROY,Canada,,Absorbée par Canada 3000 en mars 2001 / Absorbed into Canada 3000 in March 2001
,ROYAL CARGO,QN,ROY,Canada,,Fin des opérations : 2001 / Date of end of operations : 2001
,CONIFAIR AVIATION,RO,ROY,Canada,,
,ROYAL EXPRESS,,ROY,Canada,,Fin des opérations : 2000 / Date of end of operations : 2000
,AIR ROSE,,ROZ,Turquie/Turkey,,Rebaptisée Eurosun en 2000/Rebranded Eurosun in 2000
,REPUBLIC AIRLINES,RW,RPA,U.S.A.,www.republicairlines.com,
,AEROREPUBLICA,P5,RPB,Colombie/Colombia,www.aerorepublica.com.co,
,COPA AIRLINES COLOMBIA,P5,RPB,Colombie/Colombia,www.aerorepublica.com.co,
,RPX AIRLINES,RH,RPH,Indonésie/Indonesia,www.rpxholding.com,
,ROYAL AIRLINES,RO,RPK,Pakistan,www.royalpakistan.com,
,HD AIR,,RPX,Grande Bretagne/U.K.,www.bacexpress.com,
,LINEAS AEREAS NAVARRAS,ZH,RQ3,Espagne/Spain,,Fin des opérations : 2001 / Date of end of operations : 2001
,SWISSWINGS,RQ,RQX,Suisse/Switzerland,,Fin des opérations : avril 2002 / Date of end of operations : April 2002
,ARARAT INTERNATIONAL AIRLINE,,RRN,Arménie/Armenia,www.araratinternationalairline.com,
,MOMBASA AIR SAFARI,,RRV,Kénya/Kenya,www.mombasaairsafari.com,
,RUBY STAR AIRWAYS,,RSB,Belarus,www.rubystar.by,
,SNAS AVIATION,ER,RSE,Arabie Saoudite/Saudi Arabia,www.dhl.com,
,AIR SUNSHINE,YI,RSI,U.S.A.,www.airsunshine.com,
,RIO-SUL SERVICIOS AEREOS REGIONAIS,SL,RSL,Brésil/Brazil,www.varig.com.br,
,ROYAL SWAZI AIRWAYS,ZC,RSN,Swaziland,,Fin des opérations : avril 1999 / Date of end of operations : April 1999
,AERO ASIA INTERNATIONAL,E4,RSO,Pakistan,www.aeroasia.com,
,AERO-SERVICE,BF,RSR,Congo,www.aero-service.net,
,ROSSAIR EXECUTIVE AIR CHARTER,,RSS,Afrique du Sud/South Africa,,
,AEROSUR,5L,RSU,Bolivie/Bolivia,,Fin des opérations : 12 juillet 2012 / Date of end of operations : July 12 2012
,IFLY,H5,RSY,Russie/Russia,www.iflyltd.ru,
,AIR SERVICE HUNGARY,,RSZ,Hongrie/Hungary,,Fin des opérations : 1998 / Date of end of operations : 1998
,RHEINTALFLUG,WE,RTL,Autriche/Austria,,Absorbée par Austrian Arrows en 2003/Absorbed by Austrian Arrows in 2003
,DHL ECUADOR,7T,RTM,Equateur/Ecuador,,
,AIR TURQUOISE,,RTQ,France,,A cessé les opérations le 17 juillet 2006/Ceased operations on 17 July 2006.
,AIR TRUST,,RTR,Kazakhstan,www.trustaircompany.kz,
,AEROTUCAN,,RTU,Mexique/Mexico,www.aerotucan.com.mx,
,RWANDA AIRLINES,9R,RUA,Rwanda,,Fin des opérations : 2003 / Date of end of operations : 2003
,RUTACA AIRLINES,,RUC,Venezuela,www.rutaca.com.ve,
,AIR RUM,,RUM,Jordanie/Jordan,www.airrum.com,
,ACT AIRLINES,9T,RUN,Turquie/Turkey,www.actairlines.com,Voir/see MYCARGO
,MYCARGO,9T,RUN,Turquie/Turkey,www.mycargo.aero,
,RUSS AIR TRANSPORT COMPANY,NR,RUR,Russie/Russia,,Fin des opérations : mai 2005 / Date of end of operations : May 2005
,CIRRUS AIRLINES,C9,RUS,Allemagne/Germany,,Fin des opérations : 20 janvier 2012 / Date of end of operations : 20 January 2012
,AIR VALLEE,DO,RVL,Italie/Italia,www.airvallee.com,
,AERO VIP,EM,RVP,Portugal,www.aerovip.pt,
,REEVE ALEUTIAN AIRWAYS,RV,RVV,U.S.A.,,Fin des opérations : 2000 / Date of end of operations : 2000
,ALLIANCE EXPRESS,ZM,RWB,Rwanda,,
,SA ALLIANCE AIR EXPRESS,,RWB,Rwanda,,Fin des opérations : 2000 / Date of end of operations : 2000
,RWANDAIR CARGO,RY,RWC,Ruanda/Rwanda,,Fin des opérations : 1997 / Date of end of operations : 1997
,RWANDAIR EXPRESS,WB,RWD,Rwanda,www.rwandair.com,
,C & M AIRWAYS,,RWG,USA,,
,REX - REGIONAL EXPRESS,ZL,RXA,Australie/Australia,www.rex.com.au,
,REMEX AIRLINES,,RXM,Russie/Russia,www.aha.ru/~sky/,
,ROYAL AIR MAROC EXPRESS,,RXP,Maroc/Morocco,www.royalairmaroc.com,
,AIR ENGIADINA,RQ,RXQ,Autriche/Austria,,Rebaptisée KLM Alps en octobre 1999 / Renamed KLM Alps in Octobre 1999
,RYAN AIR,7S,RYA,U.S.A.,www.ryanalaska.com,
,RYJET,,RYJ,Espagne/Spain,www.ryjet.com,Fin des opérations : 3 mars 2013 / Date of end of operations : March 3 2012
,ROYAL ARUBAN AIRLINES (RAA),V5,RYL,Aruba,www.royalarubanairlines.com,
,PHH AIR,RD,RYN,U.S.A.,,Voir / See Ryan International Airlines
,RYAN INTERNATIONAL AIRLINES,RD,RYN,USA,www.flyryan.com,Fin des opérations : 11 janvier 2013 / Date of end of operations : January 11 2013
,RYANAIR,FR,RYR,Irlande/Ireland,www.ryanair.com,
,ROYAL WINGS AIRLINES,RY,RYW,Jordanie/Jordan,www.royalwings.com.jo,
,RYAZANAVIATRANS,,RYZ,Russie/Russia,,
,AERO ZAMBIA,Z9,RZL1,Zambie/Zambia,,Fin des opérations : mars 1999 / Date of end of operations : March 1999
,SATA INTERNATIONAL,S4,RZO,Portugal,www.sata.pt,
,RZHEVKA AIR ENTERPRISE,,RZV,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
,TABA - TRANSPORTES AEREOS REGIONAIS DE BACIA AMAZONICA,T2,TAB,Brésil/Brazil,,Fin des opérations : 2002 / Date of end of operations : 2002
,TRANSPORTES AEREOS REGIONAIS DE BACIA AMAZONICA,T2,TAB,Brésil/Brazil,,Voir / See TABA
,TURBOT AIR CARGO,,TAC,Sénégal/Senegal,,
,TAME LINEA AEREA DEL ECUADOR,EQ,TAE,Equateur/Ecuador,www.tame.com.ec,
,TRANSPORTES AEREOS MILITARES ECUATORIANOS,EQ,TAE,Equateur/Ecuador,,Voir TAME/See TAME
,AIR MOOREA,VT,TAH,Polynésie Française/French Polynesia,www.airmoorea.com,
,TACA INTERNATIONAL AIRLINES,TA,TAI,Colombie/Colombia,www.taca.com,
,TUNISAVIA,,TAJ,Tunisie/Tunisia,www.tunisavia.com.tn,
,TATARSTAN AIR,U9,TAK,Russie/Russia,www.tatarstan.aero,
,LINHA EREA REGIONAL BRASIL CENTRAL,JJ,TAM,Brésil/Brazil,,Voir / See TAM
,TAM LINHAS AEREAS,JJ,TAM,Brésil/Brazil,www.tam.com.br,
,TAM REGIONAIS (TRANSPORTES AEREOS REGIONAIS),KK,TAM,Brésil/Brazil,,
,ZANAIR,B4,TAN,Tanzanie/Tanzania,www.zanair.com,
,AEROMAR,VW,TAO,Mexique/Mexico,www.aeromar.com.mx,
,TRANSPORTES AEROMAR,VW,TAO,Mexique/Mexico,www.aeromar.com.mx,
,TAP AIR Portugal,TP,TAP,Portugal,www.flytap.com,
,TUNISAIR,TU,TAR,Tunisie/Tunisia,www.tunisair.com.tn,
,LOTUS AIR,T2,TAS,Egypte/Egypt,www.lotus-air.com,Fin des opérations : 11 février 2010 / Date of end of operations : 11 February 2010
,TAT EUROPEAN AIRLINES,IJ,TAT,France,,Achetée par British Airways et fusionnée avec Air Liberté en mars 1998/Bought by British Airways and merged with Air Liberté in March 1998
,TRANSPORT AERIEN TRANSREGIONAL,IJ,TAT,France,,Voir / See TAT European Airlines
,TOROS AIRWAYS,CN,TAU,Turquie/Turkey,,Fin des opérations : 1989 / Date of end of operations : 1989
,TNT AIRWAYS,3V,TAY,Belgique/Belgium,www.tnt-airways.com,
,TEEBAH AIRLINES,,TBA,Jordanie/Jordan,www.flighttec.net,
,FRESHLINE,TE,TBA,Allemagne/Germany,www.freshline.aero,
,TRANSBRASIL,TR,TBA,Brésil/Brazil,,Fin des opérations : 4 décembre 2001 / Date of end of operations : 4 December 2001
,TRANS BHARAT AVIATION,,TBA,Inde/India,,
,TRANSBHARAT AVIATION,,TBA,Inde/India,www.transbharataviation.com,
,LINK AIR EXPRESS,,TBD,Italie/Italia,www.linkairexpress.com,
,THE FAIR INC,,TBD,Japon/Japan,,Fin des opérations : 2004 / Date of end of operations : 2004
,TROPICAL AIRWAYS D'HAITI,M7,TBG,Haïti/Haiti,www.tropical-haiti.com,
,TRINITY AIR BAHAMAS,T6,TBH,U.S.A.,,Fin des opérations : 1994 / Date of end of operations : 1994
,TABAN AIR,HH,TBM,Iran,www.tabanair.ir,
,TOBAGO EXPRESS,,TBX,Trinidad & Tobago,,Fin des opérations : 1 octobre 2007 / Date of end of operations : 1 October 2007
,ATA AIRLINES,I3,TBZ,Iran,www.ataair.ir,
,TRADECRAFT AIR,,TCA,Nigéria/Nigeria,,
,SHUTTLE AMERICA,S5,TCF,USA,www.shuttleamerica.com,
,THAI AIR CARGO,T2,TCG,Thailande/Thailand,,Fin des opérations : mars 2006 / Date of end of operations : March 2006
,TRANS-CHARTER AIRLINES,FZ,TCH,Russie/Russia,,Fin des opérations : 1999 / Date of end of operations : 1999
,TURKS AND CAICOS AIRWAYS,QW,TCI,Turks & Caicos Islands,,Fin des opérations : 2002 / Date of end of operations : 2002
,TRANSPORTES CHARTER DO BRASIL,,TCJ,Brésil/Brazil,,
,TRANS CONTINENTAL AIRLINES,,TCN,U.S.A.,,Rebaptisée Express.net Airlines en mars 2000/Renamed Express.net Airlines in March 2000
,AERO TRANSCOLOMBIANA DE CARGA,TC,TCO,Colombie/Colombia,,Voir / See ATC Colombiana
,ATC COLOMBIA,TC,TCO,Colombie/Colombia,,Fin des opérations : 2003 / Date of end of operations : 2003
,TACV - TRANSPORTES AEREOS DE CABO VERDE,VR,TCV,Cap Vert/Cape Verde,www.flytacv.cv,
,TRANSPORTES AEREOS DE CABO VERDE,VR,TCV,Cap Vert/Cape Verde,www.flytacv.com,
,THOMAS COOK AIRLINES BELGIUM,FQ,TCW,Belgique/Belgium,www.thomascook.com,
,THOMAS COOK AIRLINES (UK),MT,TCX,Grande Bretagne/U.K.,www.thomascook.com,
,TOA DOMESTIC AIRWAYS,,TDA,Japon/Japan,,Rebaptisée Japan Air System en 1988/Rebranded Japan Air System in 1988
,TADAIR,,TDC,Espagne/Spain,,Fin des opérations : mi 2004 / Date of end of operations : mid 2004
,TRANSAVIA DENMARK,PH,TDK,Danemark/Denmark,,Fin des opérations : octobre 2010 / Date of end of operations : October 2010
,TANDEM AERO,TQ,TDM,Moldavie/Moldova,,
,TRADE AIR (SUN ADRIA),8P,TDR,Croatie/Croatia,www.trade-air.com,
,CANAIR,WW,TDR,Canada,,Fin des opérations : 1997 / Date of end of operations : 1997
,TRADEWINDS AIRLINES,WI,TDX,USA,www.tradewinds-airlines.com,
,WRANGLER AVIATION,WI,TDX,U.S.A.,,Voir / See Tradewinds Airlines
,TRANS EUROPEAN AIRWAYS - TEA,HE,TEA,Belgique/Belgium,,Fin des opérations : novembre 1991 / Date of end of operations : November 1991
,TEDDY AIR,ZJ,TED,Norvège/Norway,,Fin des opérations : 2003 / Date of end of operations : 2003
,TEA ITALY,TD,TEI,Italie/Italia,,Fin des opérations : 1995 / Date of end of operations : 1995
,TAESA,GD,TEJ,Mexique/Mexico,,En faillite en février 2000/Declared bankrupt in February 2000
,TRANSPORTES AEREOS EXECUTIVOS,GD,TEJ,Mexique/Mexico,,En faillite en février 2000/Declared bankrupt in February 2000
,TRANSEUROPEAN AIRLINES,UE,TEP,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
,TEPAVIA TRANS,,TET,Moldavie/Moldova,,Fin des opérations : juillet 2007 / Date of end of operations : July 2007
,TAG CITY-AIR,,TEU,Allemagne/Germany,,Fin des opérations : 2002 / Date of end of operations : 2002
,ANTEI,,TEY,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
,TRANS-FLORIDA AIRLINES,TF,TFA,U.S.A.,,Fin des opérations : 2002 / Date of end of operations : 2002
,TRANSAFRIK INTERNATIONAL,PQ,TFK,Grande Bretagne/U.K.,www.transafrik.com,
,ARKEFLY,OR,TFL,Pays-Bas/Netherlands,www.tuifly.nl,Rebaptisée TUI Airlines Netherlands le 1er octobre 2015/Renamed TUI Airlines Netherlands on 1 October 2015
,AEROPACIFICO - TRANSPORTES AEROPACIFICO,,TFO,Mexique/Mexico,www.aeropacifico.com,
,TEA France,FN,TFR,France,,Fin des opérations : fin 1995 / Date of end of operations : End of 1995
,AIR FREIGHT NZ,NZ,TFR,Nouvelle Zélande/New Zealand,www.fieldair.co.nz,
,AIR TOGO,YT,TGA,Togo,,Fin des opérations : fin 2005 / Date of end of operations : end of 2005
,TRIGANA AIR SERVICE,3R,TGN,Indonésie/Indonesia,www.trigana-air.com,
,TRANSPORTES AEREOS GUATEMALTECOS (TAG),,TGU,Guatémala/Guatemala,www.tag.com.gt,
,TIGER AIRWAYS,TR,TGW,Singapour/Singapore,www.tigerairways.com,
,TIGER AIRWAYS AUSTRALIA,TT,TGW,Australie/Australia,www.tigerairways.com,
,TRANS GUYANA AIRWAYS,,TGY,Guyane/Guyana,www.transguyana.com,
,AIRZENA GEORGIAN AIRLINES,A9,TGZ,Georgie/Georgia,www.airzena.com,
,GEORGIAN AIRWAYS,A9,TGZ,Géorgie/Georgia,www.airzena.com,
,THAI AIRWAYS,TG,THA,Thailande/Thailand,www.thaiairways.com,
,TOUMAI AIR CHAD,9D,THE,Tchad/Chad,,Fin des opérations : 4 juillet 2012 / Date of end of operations : July 4 2012
,TEMPELHOF AIRWAYS USA,CL,THE,Allemagne/Germany,,Fin des opérations : 1991 / Date of end of operations : 1991
,THAIJET,AO,THJ,Thailande/Thailand,,Fin des opérations : mai 2004 / Date of end of operations : May 2004
,TAHMID AIR,,THM,Kazakhstan,www.tahmid.kz,
,THAI GLOBAL AIRLINES,,THM,Thailande/Thailand,,Fin des opérations : 2008 / Date of end of operations : 2008
,AIR TAHITI NUI,TN,THT,Polynésie Française/French Polynesia,www.airtahitinui.com,
,ANADOLU JET,TK,THY,Turquie/Turkey,www.anadolujet.com,
,THY TURKISH AIRLINES,TK,THY,Turquie/Turkey,www.turkishairlines.com,
,TURKISH AIRLINES - THY,TK,THY,Turquie/Turkey,www.thy.com,
,TRIP LINHAS AEREAS,T4,TIB,Brésil/Brazil,www.airtrip.com.br,
,ATI AIRCOMPANY,,TII,Ukraine,,Fin des opérations : 2003 / Date of end of operations : 2003
,TEAM (TTRANSPORTES ESPECIAIS AEREOS & MALOTES),,TIM,Brésil/Brazil,www.voeteam.com.br,
,TAINO AIRLINES,,TIN,République Dominicaine/Dominican Republic,,
,TESIS AIRLINE,UZ,TIS,Russie/Russia,,Fin des opérations : 17 octobre 2008 / Date of end of operations : 17 October 2008
,TITAN AIR COMPANY,,TIT,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
,TRANSCARGA,,TIW,Venezuela,www.transcarga.net,
,TRIAX AIRLINES,,TIX,Nigéria/Nigeria,,Fin des opérations : 2001 / Date of end of operations : 2001
,TAJIK AIR,7J,TJK,Tajikistan,www.tajikair.tj,
,TAJIKISTAN AIRLINES,7J,TJK,Tajikistan,,Rebaptisée Tajuik Air en 2007/Renamed Tajik Air in 2007
,TOJ AIRLINES,7J,TJK,Tadjikistan,,
,TYROLEAN JET SERVICES,,TJS,Autriche/Austria,www.tjs.at,
,TWIN JET,T7,TJT,France,www.twinjet.net,
,AIR TROIKA,,TKA,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
,TIKAL JETS,WU,TKC,Guatémala/Guatemala,,Fin des opérations : 31 août 2006 / Date of end of operations : 31 August 2006
,FLITESTAR,GM,TKE,Afrique du Sud/South Africa,,Fin des opérations : 1994 / Date of end of operations : 1994
,SAFAIR LINES,GM,TKE,Afrique du Sud/South Africa,,Voir / See Flitestar
,TREK AIRWAYS,GM,TKE,Afrique du Sud/South Africa,,Voir / See Flitestar
,TRETYAKOVO AIR,,TKO,Russie/Russia,,Fin des opérations : 2003 / Date of end of operations : 2003
,TOMSK AIR ENTERPRISE,,TKS,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
,TROPICAL INTERNATIONAL AIRWAYS,PQ,TKX,U.S.A.,,Fin des opérations : 2006 / Date of end of operations : 2006
,TRANSAER,T8,TLA,Irlande/Ireland,,Fin des opérations : décembre 2000 / Date of end of operations : December 2000
,ATLANTIQUE AIR ASSISTANCE,,TLB,France,www.atlantiqueairassistance.com,
,AIR TOULOUSE INTERNATIONAL,SH,TLE,France,,Fin des opérations : 2000 / Date of end of operations : 2000
,TRANSATLANTIC AIRLINES,KC,TLL,Sierra Leone,,Fin des opérations : janvier 2004 / Date of end of operations : Janvier 2004
,EAGLE CANYON AIRLINES,FE,TLO,U.S.A.,,Fusionnée avec Scenic Airlines en 1998/Merged into Scenic Airlines in 1998
,AIR LIBYA,7Q,TLR,Libye/Libya,,
,FAIRLINE,,TLW,Autriche/Austria,,Fin des opérations : juin 2004 / Date of end of operations : June 2004
,CARGO LION,,TLX,Luxembourg,,Fin des opérations : 2001 / Date of end of operations : 2001
,TOP FLY,,TLY,Espagne/Spain,,Fin des opérations : 5 juin 2011 / Date of end of operations : 5 June 2011
,TRANSLIZ AVIATION,,TLZ,Emirats Arabes Unis/United Arab Emirates,,
,TMA,TL,TMA,Liban/Lebanon,,Voir/See Trans Mediterranean Airways
,TRANS MEDITERRANEAN AIRWAYS,TL,TMA,Liban/Lebanon,www.tma.com.lb,
,TRANSMED,MT,TMD,Egypte/Egypt,,Fin des opérations : 1993 / Date of end of operations : 1993
,TRI MG,GY,TMG,Indonésie/Indonesia,,Fin des opérations : 30 juin 2008 / Date of end of operations : 30 June 2008
,TRANSPORT ET TRAVAUX AERIENS DE MADAGASCAR,OF,TML,Madagascar,,Fin des opérations : 2003 / Date of end of operations : 2003
,TASMAN CARGO AIRLINES,HJ,TMN,Australie/Australia,,
,TYUMENAVIATRANS AVIATION,P2,TMN,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
,ARIZONA EXPRESS AIRLINES,K7,TMP,U.S.A.,www.azxpress.com,
,TAMAIR,GG,TMR,Australie/Australia,,Fin des opérations : 1998 / Date of end of operations : 1998
,TRANS MALDIVIAN AIRWAYS,M8,TMW,Maldives,www.tma.com.mv,
,TRAMON AIR,,TMX,Afrique du Sud/South Africa,www.tramonair.com,
,TRANSASIA AIRWAYS,GE,TNA,Taiwan,www.tna.com.tw,
,TRANS AIR BENIN,Y7,TNB,Bénin/Benin,http://transairbenin.net,
,CARGO AIRWAYS INTERNATIONAL,,TNF,Cameroun/Cameroon,www.cargo-airways.com,
,SKY HORSE AVIATION,,TNL,Mongolie/Mongolia,www.skyhorse.mn,
,TIARA AIR,3P,TNM,Aruba,www.tiara-air.com,
,AEROUNION - AEROTRANSPORTE DE CARGA UNION,6R,TNO,Mexique/Mexico,www.aerounion.com.mx,
,CARGA UNION,6R,TNO,Mexique/Mexico,www.aerounion.com.mx,
,SAVA CARGO,TD,TNS,Brésil/Brazil,,Fin des opérations : 1998 / Date of end of operations : 1998
,TRANSNUSA AVIATION MANDIRI,,TNU,Indonésie/Indonesia,,
,AIRLINES OF PAPUA NEW GUINEA,CG,TOK,Papouasie-Nouvelle Guinée/Papua New Guinea,www.apng.com,
,TOLAIR SERVICES,TI,TOL,U.S.A.,,
,THOMSON AIRWAYS,BY,TOM,Grande Bretagne/U.K.,www.thomson.co.uk,
,THOMSONFLY,BY,TOM,Grande Bretagne/U.K.,,Fusionnée avec First Choice pour former Thomson Airways/Merged with First Choice Airways to form Thomson Airways
,URAL AIR,,TOO,Russie/Russia,,Fin des opérations : 1996 / Date of end of operations : 1996
,TOP AIR,B6,TOP,Turquie/Turkey,,Fin des opérations : 2002 / Date of end of operations : 2002
,TROPIC AIR,PM,TOS,Bélize/Belize,www.tropicair.com,
,TROPICAL AIR SERVICES,PM,TOS,Belize,,
,TOWER AIR,FF,TOW,U.S.A.,,Fin des opérations : mai 2000 / Date of end of operations : May 2000
